booking_date,value_date,amount,currency,counterparty,memo,reference,balance
2026-10-04,2026-10-04,-179.99,CHF,Throughput Vendor 79 AG,Throughput payment 1599,THR-1599,51599.99
2026-10-05,2026-10-05,1100.00,CHF,Throughput Vendor 0 AG,Throughput payment 1600,THR-1600,51600.00
2026-10-06,2026-10-06,-181.01,CHF,Throughput Vendor 1 AG,Throughput payment 1601,THR-1601,51601.01
2026-10-07,2026-10-07,-182.02,CHF,Throughput Vendor 2 AG,Throughput payment 1602,THR-1602,51602.02
2026-10-08,2026-10-08,-183.03,CHF,Throughput Vendor 3 AG,Throughput payment 1603,THR-1603,51603.03
2026-10-09,2026-10-09,-184.04,CHF,Throughput Vendor 4 AG,Throughput payment 1604,THR-1604,51604.04
2026-10-10,2026-10-10,1105.05,CHF,Throughput Vendor 5 AG,Throughput payment 1605,THR-1605,51605.05
2026-10-11,2026-10-11,-186.06,CHF,Throughput Vendor 6 AG,Throughput payment 1606,THR-1606,51606.06
2026-10-12,2026-10-12,-187.07,CHF,Throughput Vendor 7 AG,Throughput payment 1607,THR-1607,51607.07
2026-10-13,2026-10-13,-188.08,CHF,Throughput Vendor 8 AG,Throughput payment 1608,THR-1608,51608.08
2026-10-14,2026-10-14,-189.09,CHF,Throughput Vendor 9 AG,Throughput payment 1609,THR-1609,51609.09
2026-10-15,2026-10-15,1110.10,CHF,Throughput Vendor 10 AG,Throughput payment 1610,THR-1610,51610.10
2026-10-16,2026-10-16,-191.11,CHF,Throughput Vendor 11 AG,Throughput payment 1611,THR-1611,51611.11
2026-10-17,2026-10-17,-192.12,CHF,Throughput Vendor 12 AG,Throughput payment 1612,THR-1612,51612.12
2026-10-18,2026-10-18,-193.13,CHF,Throughput Vendor 13 AG,Throughput payment 1613,THR-1613,51613.13
2026-10-19,2026-10-19,-194.14,CHF,Throughput Vendor 14 AG,Throughput payment 1614,THR-1614,51614.14
2026-10-20,2026-10-20,1115.15,CHF,Throughput Vendor 15 AG,Throughput payment 1615,THR-1615,51615.15
2026-10-21,2026-10-21,-196.16,CHF,Throughput Vendor 16 AG,Throughput payment 1616,THR-1616,51616.16
2026-10-22,2026-10-22,-197.17,CHF,Throughput Vendor 17 AG,Throughput payment 1617,THR-1617,51617.17
2026-10-23,2026-10-23,-198.18,CHF,Throughput Vendor 18 AG,Throughput payment 1618,THR-1618,51618.18
2026-10-24,2026-10-24,-199.19,CHF,Throughput Vendor 19 AG,Throughput payment 1619,THR-1619,51619.19
2026-10-25,2026-10-25,1120.20,CHF,Throughput Vendor 20 AG,Throughput payment 1620,THR-1620,51620.20
2026-10-26,2026-10-26,-21.21,CHF,Throughput Vendor 21 AG,Throughput payment 1621,THR-1621,51621.21
2026-10-27,2026-10-27,-22.22,CHF,Throughput Vendor 22 AG,Throughput payment 1622,THR-1622,51622.22
2026-10-28,2026-10-28,-23.23,CHF,Throughput Vendor 23 AG,Throughput payment 1623,THR-1623,51623.23
2026-11-01,2026-11-01,-24.24,CHF,Throughput Vendor 24 AG,Throughput payment 1624,THR-1624,51624.24
2026-11-02,2026-11-02,1125.25,CHF,Throughput Vendor 25 AG,Throughput payment 1625,THR-1625,51625.25
2026-11-03,2026-11-03,-26.26,CHF,Throughput Vendor 26 AG,Throughput payment 1626,THR-1626,51626.26
2026-11-04,2026-11-04,-27.27,CHF,Throughput Vendor 27 AG,Throughput payment 1627,THR-1627,51627.27
2026-11-05,2026-11-05,-28.28,CHF,Throughput Vendor 28 AG,Throughput payment 1628,THR-1628,51628.28
2026-11-06,2026-11-06,-29.29,CHF,Throughput Vendor 29 AG,Throughput payment 1629,THR-1629,51629.29
2026-11-07,2026-11-07,1130.30,CHF,Throughput Vendor 30 AG,Throughput payment 1630,THR-1630,51630.30
2026-11-08,2026-11-08,-31.31,CHF,Throughput Vendor 31 AG,Throughput payment 1631,THR-1631,51631.31
2026-11-09,2026-11-09,-32.32,CHF,Throughput Vendor 32 AG,Throughput payment 1632,THR-1632,51632.32
2026-11-10,2026-11-10,-33.33,CHF,Throughput Vendor 33 AG,Throughput payment 1633,THR-1633,51633.33
2026-11-11,2026-11-11,-34.34,CHF,Throughput Vendor 34 AG,Throughput payment 1634,THR-1634,51634.34
2026-11-12,2026-11-12,1135.35,CHF,Throughput Vendor 35 AG,Throughput payment 1635,THR-1635,51635.35
2026-11-13,2026-11-13,-36.36,CHF,Throughput Vendor 36 AG,Throughput payment 1636,THR-1636,51636.36
2026-11-14,2026-11-14,-37.37,CHF,Throughput Vendor 37 AG,Throughput payment 1637,THR-1637,51637.37
2026-11-15,2026-11-15,-38.38,CHF,Throughput Vendor 38 AG,Throughput payment 1638,THR-1638,51638.38
2026-11-16,2026-11-16,-39.39,CHF,Throughput Vendor 39 AG,Throughput payment 1639,THR-1639,51639.39
2026-11-17,2026-11-17,1140.40,CHF,Throughput Vendor 40 AG,Throughput payment 1640,THR-1640,51640.40
2026-11-18,2026-11-18,-41.41,CHF,Throughput Vendor 41 AG,Throughput payment 1641,THR-1641,51641.41
2026-11-19,2026-11-19,-42.42,CHF,Throughput Vendor 42 AG,Throughput payment 1642,THR-1642,51642.42
2026-11-20,2026-11-20,-43.43,CHF,Throughput Vendor 43 AG,Throughput payment 1643,THR-1643,51643.43
2026-11-21,2026-11-21,-44.44,CHF,Throughput Vendor 44 AG,Throughput payment 1644,THR-1644,51644.44
2026-11-22,2026-11-22,1145.45,CHF,Throughput Vendor 45 AG,Throughput payment 1645,THR-1645,51645.45
2026-11-23,2026-11-23,-46.46,CHF,Throughput Vendor 46 AG,Throughput payment 1646,THR-1646,51646.46
2026-11-24,2026-11-24,-47.47,CHF,Throughput Vendor 47 AG,Throughput payment 1647,THR-1647,51647.47
2026-11-25,2026-11-25,-48.48,CHF,Throughput Vendor 48 AG,Throughput payment 1648,THR-1648,51648.48
2026-11-26,2026-11-26,-49.49,CHF,Throughput Vendor 49 AG,Throughput payment 1649,THR-1649,51649.49
2026-11-27,2026-11-27,1150.50,CHF,Throughput Vendor 50 AG,Throughput payment 1650,THR-1650,51650.50
2026-11-28,2026-11-28,-51.51,CHF,Throughput Vendor 51 AG,Throughput payment 1651,THR-1651,51651.51
2026-12-01,2026-12-01,-52.52,CHF,Throughput Vendor 52 AG,Throughput payment 1652,THR-1652,51652.52
2026-12-02,2026-12-02,-53.53,CHF,Throughput Vendor 53 AG,Throughput payment 1653,THR-1653,51653.53
2026-12-03,2026-12-03,-54.54,CHF,Throughput Vendor 54 AG,Throughput payment 1654,THR-1654,51654.54
2026-12-04,2026-12-04,1155.55,CHF,Throughput Vendor 55 AG,Throughput payment 1655,THR-1655,51655.55
2026-12-05,2026-12-05,-56.56,CHF,Throughput Vendor 56 AG,Throughput payment 1656,THR-1656,51656.56
2026-12-06,2026-12-06,-57.57,CHF,Throughput Vendor 57 AG,Throughput payment 1657,THR-1657,51657.57
2026-12-07,2026-12-07,-58.58,CHF,Throughput Vendor 58 AG,Throughput payment 1658,THR-1658,51658.58
2026-12-08,2026-12-08,-59.59,CHF,Throughput Vendor 59 AG,Throughput payment 1659,THR-1659,51659.59
2026-12-09,2026-12-09,1160.60,CHF,Throughput Vendor 60 AG,Throughput payment 1660,THR-1660,51660.60
2026-12-10,2026-12-10,-61.61,CHF,Throughput Vendor 61 AG,Throughput payment 1661,THR-1661,51661.61
2026-12-11,2026-12-11,-62.62,CHF,Throughput Vendor 62 AG,Throughput payment 1662,THR-1662,51662.62
2026-12-12,2026-12-12,-63.63,CHF,Throughput Vendor 63 AG,Throughput payment 1663,THR-1663,51663.63
2026-12-13,2026-12-13,-64.64,CHF,Throughput Vendor 64 AG,Throughput payment 1664,THR-1664,51664.64
2026-12-14,2026-12-14,1165.65,CHF,Throughput Vendor 65 AG,Throughput payment 1665,THR-1665,51665.65
2026-12-15,2026-12-15,-66.66,CHF,Throughput Vendor 66 AG,Throughput payment 1666,THR-1666,51666.66
2026-12-16,2026-12-16,-67.67,CHF,Throughput Vendor 67 AG,Throughput payment 1667,THR-1667,51667.67
2026-12-17,2026-12-17,-68.68,CHF,Throughput Vendor 68 AG,Throughput payment 1668,THR-1668,51668.68
2026-12-18,2026-12-18,-69.69,CHF,Throughput Vendor 69 AG,Throughput payment 1669,THR-1669,51669.69
2026-12-19,2026-12-19,1170.70,CHF,Throughput Vendor 70 AG,Throughput payment 1670,THR-1670,51670.70
2026-12-20,2026-12-20,-71.71,CHF,Throughput Vendor 71 AG,Throughput payment 1671,THR-1671,51671.71
2026-12-21,2026-12-21,-72.72,CHF,Throughput Vendor 72 AG,Throughput payment 1672,THR-1672,51672.72
2026-12-22,2026-12-22,-73.73,CHF,Throughput Vendor 73 AG,Throughput payment 1673,THR-1673,51673.73
2026-12-23,2026-12-23,-74.74,CHF,Throughput Vendor 74 AG,Throughput payment 1674,THR-1674,51674.74
2026-12-24,2026-12-24,1175.75,CHF,Throughput Vendor 75 AG,Throughput payment 1675,THR-1675,51675.75
2026-12-25,2026-12-25,-76.76,CHF,Throughput Vendor 76 AG,Throughput payment 1676,THR-1676,51676.76
2026-12-26,2026-12-26,-77.77,CHF,Throughput Vendor 77 AG,Throughput payment 1677,THR-1677,51677.77
2026-12-27,2026-12-27,-78.78,CHF,Throughput Vendor 78 AG,Throughput payment 1678,THR-1678,51678.78
2026-12-28,2026-12-28,-79.79,CHF,Throughput Vendor 79 AG,Throughput payment 1679,THR-1679,51679.79
2026-01-01,2026-01-01,1180.80,CHF,Throughput Vendor 0 AG,Throughput payment 1680,THR-1680,51680.80
2026-01-02,2026-01-02,-81.81,CHF,Throughput Vendor 1 AG,Throughput payment 1681,THR-1681,51681.81
2026-01-03,2026-01-03,-82.82,CHF,Throughput Vendor 2 AG,Throughput payment 1682,THR-1682,51682.82
2026-01-04,2026-01-04,-83.83,CHF,Throughput Vendor 3 AG,Throughput payment 1683,THR-1683,51683.83
2026-01-05,2026-01-05,-84.84,CHF,Throughput Vendor 4 AG,Throughput payment 1684,THR-1684,51684.84
2026-01-06,2026-01-06,1185.85,CHF,Throughput Vendor 5 AG,Throughput payment 1685,THR-1685,51685.85
2026-01-07,2026-01-07,-86.86,CHF,Throughput Vendor 6 AG,Throughput payment 1686,THR-1686,51686.86
2026-01-08,2026-01-08,-87.87,CHF,Throughput Vendor 7 AG,Throughput payment 1687,THR-1687,51687.87
2026-01-09,2026-01-09,-88.88,CHF,Throughput Vendor 8 AG,Throughput payment 1688,THR-1688,51688.88
2026-01-10,2026-01-10,-89.89,CHF,Throughput Vendor 9 AG,Throughput payment 1689,THR-1689,51689.89
2026-01-11,2026-01-11,1190.90,CHF,Throughput Vendor 10 AG,Throughput payment 1690,THR-1690,51690.90
2026-01-12,2026-01-12,-91.91,CHF,Throughput Vendor 11 AG,Throughput payment 1691,THR-1691,51691.91
2026-01-13,2026-01-13,-92.92,CHF,Throughput Vendor 12 AG,Throughput payment 1692,THR-1692,51692.92
2026-01-14,2026-01-14,-93.93,CHF,Throughput Vendor 13 AG,Throughput payment 1693,THR-1693,51693.93
2026-01-15,2026-01-15,-94.94,CHF,Throughput Vendor 14 AG,Throughput payment 1694,THR-1694,51694.94
2026-01-16,2026-01-16,1195.95,CHF,Throughput Vendor 15 AG,Throughput payment 1695,THR-1695,51695.95
2026-01-17,2026-01-17,-96.96,CHF,Throughput Vendor 16 AG,Throughput payment 1696,THR-1696,51696.96
2026-01-18,2026-01-18,-97.97,CHF,Throughput Vendor 17 AG,Throughput payment 1697,THR-1697,51697.97
2026-01-19,2026-01-19,-98.98,CHF,Throughput Vendor 18 AG,Throughput payment 1698,THR-1698,51698.98
2026-01-20,2026-01-20,-99.99,CHF,Throughput Vendor 19 AG,Throughput payment 1699,THR-1699,51699.99
2026-01-21,2026-01-21,1200.00,CHF,Throughput Vendor 20 AG,Throughput payment 1700,THR-1700,51700.00
2026-01-22,2026-01-22,-101.01,CHF,Throughput Vendor 21 AG,Throughput payment 1701,THR-1701,51701.01
2026-01-23,2026-01-23,-102.02,CHF,Throughput Vendor 22 AG,Throughput payment 1702,THR-1702,51702.02
2026-01-24,2026-01-24,-103.03,CHF,Throughput Vendor 23 AG,Throughput payment 1703,THR-1703,51703.03
2026-01-25,2026-01-25,-104.04,CHF,Throughput Vendor 24 AG,Throughput payment 1704,THR-1704,51704.04
2026-01-26,2026-01-26,1205.05,CHF,Throughput Vendor 25 AG,Throughput payment 1705,THR-1705,51705.05
2026-01-27,2026-01-27,-106.06,CHF,Throughput Vendor 26 AG,Throughput payment 1706,THR-1706,51706.06
2026-01-28,2026-01-28,-107.07,CHF,Throughput Vendor 27 AG,Throughput payment 1707,THR-1707,51707.07
2026-02-01,2026-02-01,-108.08,CHF,Throughput Vendor 28 AG,Throughput payment 1708,THR-1708,51708.08
2026-02-02,2026-02-02,-109.09,CHF,Throughput Vendor 29 AG,Throughput payment 1709,THR-1709,51709.09
2026-02-03,2026-02-03,1210.10,CHF,Throughput Vendor 30 AG,Throughput payment 1710,THR-1710,51710.10
2026-02-04,2026-02-04,-111.11,CHF,Throughput Vendor 31 AG,Throughput payment 1711,THR-1711,51711.11
2026-02-05,2026-02-05,-112.12,CHF,Throughput Vendor 32 AG,Throughput payment 1712,THR-1712,51712.12
2026-02-06,2026-02-06,-113.13,CHF,Throughput Vendor 33 AG,Throughput payment 1713,THR-1713,51713.13
2026-02-07,2026-02-07,-114.14,CHF,Throughput Vendor 34 AG,Throughput payment 1714,THR-1714,51714.14
2026-02-08,2026-02-08,1215.15,CHF,Throughput Vendor 35 AG,Throughput payment 1715,THR-1715,51715.15
2026-02-09,2026-02-09,-116.16,CHF,Throughput Vendor 36 AG,Throughput payment 1716,THR-1716,51716.16
2026-02-10,2026-02-10,-117.17,CHF,Throughput Vendor 37 AG,Throughput payment 1717,THR-1717,51717.17
2026-02-11,2026-02-11,-118.18,CHF,Throughput Vendor 38 AG,Throughput payment 1718,THR-1718,51718.18
2026-02-12,2026-02-12,-119.19,CHF,Throughput Vendor 39 AG,Throughput payment 1719,THR-1719,51719.19
2026-02-13,2026-02-13,1220.20,CHF,Throughput Vendor 40 AG,Throughput payment 1720,THR-1720,51720.20
2026-02-14,2026-02-14,-121.21,CHF,Throughput Vendor 41 AG,Throughput payment 1721,THR-1721,51721.21
2026-02-15,2026-02-15,-122.22,CHF,Throughput Vendor 42 AG,Throughput payment 1722,THR-1722,51722.22
2026-02-16,2026-02-16,-123.23,CHF,Throughput Vendor 43 AG,Throughput payment 1723,THR-1723,51723.23
2026-02-17,2026-02-17,-124.24,CHF,Throughput Vendor 44 AG,Throughput payment 1724,THR-1724,51724.24
2026-02-18,2026-02-18,1225.25,CHF,Throughput Vendor 45 AG,Throughput payment 1725,THR-1725,51725.25
2026-02-19,2026-02-19,-126.26,CHF,Throughput Vendor 46 AG,Throughput payment 1726,THR-1726,51726.26
2026-02-20,2026-02-20,-127.27,CHF,Throughput Vendor 47 AG,Throughput payment 1727,THR-1727,51727.27
2026-02-21,2026-02-21,-128.28,CHF,Throughput Vendor 48 AG,Throughput payment 1728,THR-1728,51728.28
2026-02-22,2026-02-22,-129.29,CHF,Throughput Vendor 49 AG,Throughput payment 1729,THR-1729,51729.29
2026-02-23,2026-02-23,1230.30,CHF,Throughput Vendor 50 AG,Throughput payment 1730,THR-1730,51730.30
2026-02-24,2026-02-24,-131.31,CHF,Throughput Vendor 51 AG,Throughput payment 1731,THR-1731,51731.31
2026-02-25,2026-02-25,-132.32,CHF,Throughput Vendor 52 AG,Throughput payment 1732,THR-1732,51732.32
2026-02-26,2026-02-26,-133.33,CHF,Throughput Vendor 53 AG,Throughput payment 1733,THR-1733,51733.33
2026-02-27,2026-02-27,-134.34,CHF,Throughput Vendor 54 AG,Throughput payment 1734,THR-1734,51734.34
2026-02-28,2026-02-28,1235.35,CHF,Throughput Vendor 55 AG,Throughput payment 1735,THR-1735,51735.35
2026-03-01,2026-03-01,-136.36,CHF,Throughput Vendor 56 AG,Throughput payment 1736,THR-1736,51736.36
2026-03-02,2026-03-02,-137.37,CHF,Throughput Vendor 57 AG,Throughput payment 1737,THR-1737,51737.37
2026-03-03,2026-03-03,-138.38,CHF,Throughput Vendor 58 AG,Throughput payment 1738,THR-1738,51738.38
2026-03-04,2026-03-04,-139.39,CHF,Throughput Vendor 59 AG,Throughput payment 1739,THR-1739,51739.39
2026-03-05,2026-03-05,1240.40,CHF,Throughput Vendor 60 AG,Throughput payment 1740,THR-1740,51740.40
2026-03-06,2026-03-06,-141.41,CHF,Throughput Vendor 61 AG,Throughput payment 1741,THR-1741,51741.41
2026-03-07,2026-03-07,-142.42,CHF,Throughput Vendor 62 AG,Throughput payment 1742,THR-1742,51742.42
2026-03-08,2026-03-08,-143.43,CHF,Throughput Vendor 63 AG,Throughput payment 1743,THR-1743,51743.43
2026-03-09,2026-03-09,-144.44,CHF,Throughput Vendor 64 AG,Throughput payment 1744,THR-1744,51744.44
2026-03-10,2026-03-10,1245.45,CHF,Throughput Vendor 65 AG,Throughput payment 1745,THR-1745,51745.45
2026-03-11,2026-03-11,-146.46,CHF,Throughput Vendor 66 AG,Throughput payment 1746,THR-1746,51746.46
2026-03-12,2026-03-12,-147.47,CHF,Throughput Vendor 67 AG,Throughput payment 1747,THR-1747,51747.47
2026-03-13,2026-03-13,-148.48,CHF,Throughput Vendor 68 AG,Throughput payment 1748,THR-1748,51748.48
2026-03-14,2026-03-14,-149.49,CHF,Throughput Vendor 69 AG,Throughput payment 1749,THR-1749,51749.49
2026-03-15,2026-03-15,1000.50,CHF,Throughput Vendor 70 AG,Throughput payment 1750,THR-1750,51750.50
2026-03-16,2026-03-16,-151.51,CHF,Throughput Vendor 71 AG,Throughput payment 1751,THR-1751,51751.51
2026-03-17,2026-03-17,-152.52,CHF,Throughput Vendor 72 AG,Throughput payment 1752,THR-1752,51752.52
2026-03-18,2026-03-18,-153.53,CHF,Throughput Vendor 73 AG,Throughput payment 1753,THR-1753,51753.53
2026-03-19,2026-03-19,-154.54,CHF,Throughput Vendor 74 AG,Throughput payment 1754,THR-1754,51754.54
2026-03-20,2026-03-20,1005.55,CHF,Throughput Vendor 75 AG,Throughput payment 1755,THR-1755,51755.55
2026-03-21,2026-03-21,-156.56,CHF,Throughput Vendor 76 AG,Throughput payment 1756,THR-1756,51756.56
2026-03-22,2026-03-22,-157.57,CHF,Throughput Vendor 77 AG,Throughput payment 1757,THR-1757,51757.57
2026-03-23,2026-03-23,-158.58,CHF,Throughput Vendor 78 AG,Throughput payment 1758,THR-1758,51758.58
2026-03-24,2026-03-24,-159.59,CHF,Throughput Vendor 79 AG,Throughput payment 1759,THR-1759,51759.59
2026-03-25,2026-03-25,1010.60,CHF,Throughput Vendor 0 AG,Throughput payment 1760,THR-1760,51760.60
2026-03-26,2026-03-26,-161.61,CHF,Throughput Vendor 1 AG,Throughput payment 1761,THR-1761,51761.61
2026-03-27,2026-03-27,-162.62,CHF,Throughput Vendor 2 AG,Throughput payment 1762,THR-1762,51762.62
2026-03-28,2026-03-28,-163.63,CHF,Throughput Vendor 3 AG,Throughput payment 1763,THR-1763,51763.63
2026-04-01,2026-04-01,-164.64,CHF,Throughput Vendor 4 AG,Throughput payment 1764,THR-1764,51764.64
2026-04-02,2026-04-02,1015.65,CHF,Throughput Vendor 5 AG,Throughput payment 1765,THR-1765,51765.65
2026-04-03,2026-04-03,-166.66,CHF,Throughput Vendor 6 AG,Throughput payment 1766,THR-1766,51766.66
2026-04-04,2026-04-04,-167.67,CHF,Throughput Vendor 7 AG,Throughput payment 1767,THR-1767,51767.67
2026-04-05,2026-04-05,-168.68,CHF,Throughput Vendor 8 AG,Throughput payment 1768,THR-1768,51768.68
2026-04-06,2026-04-06,-169.69,CHF,Throughput Vendor 9 AG,Throughput payment 1769,THR-1769,51769.69
2026-04-07,2026-04-07,1020.70,CHF,Throughput Vendor 10 AG,Throughput payment 1770,THR-1770,51770.70
2026-04-08,2026-04-08,-171.71,CHF,Throughput Vendor 11 AG,Throughput payment 1771,THR-1771,51771.71
2026-04-09,2026-04-09,-172.72,CHF,Throughput Vendor 12 AG,Throughput payment 1772,THR-1772,51772.72
2026-04-10,2026-04-10,-173.73,CHF,Throughput Vendor 13 AG,Throughput payment 1773,THR-1773,51773.73
2026-04-11,2026-04-11,-174.74,CHF,Throughput Vendor 14 AG,Throughput payment 1774,THR-1774,51774.74
2026-04-12,2026-04-12,1025.75,CHF,Throughput Vendor 15 AG,Throughput payment 1775,THR-1775,51775.75
2026-04-13,2026-04-13,-176.76,CHF,Throughput Vendor 16 AG,Throughput payment 1776,THR-1776,51776.76
2026-04-14,2026-04-14,-177.77,CHF,Throughput Vendor 17 AG,Throughput payment 1777,THR-1777,51777.77
2026-04-15,2026-04-15,-178.78,CHF,Throughput Vendor 18 AG,Throughput payment 1778,THR-1778,51778.78
2026-04-16,2026-04-16,-179.79,CHF,Throughput Vendor 19 AG,Throughput payment 1779,THR-1779,51779.79
2026-04-17,2026-04-17,1030.80,CHF,Throughput Vendor 20 AG,Throughput payment 1780,THR-1780,51780.80
2026-04-18,2026-04-18,-181.81,CHF,Throughput Vendor 21 AG,Throughput payment 1781,THR-1781,51781.81
2026-04-19,2026-04-19,-182.82,CHF,Throughput Vendor 22 AG,Throughput payment 1782,THR-1782,51782.82
2026-04-20,2026-04-20,-183.83,CHF,Throughput Vendor 23 AG,Throughput payment 1783,THR-1783,51783.83
2026-04-21,2026-04-21,-184.84,CHF,Throughput Vendor 24 AG,Throughput payment 1784,THR-1784,51784.84
2026-04-22,2026-04-22,1035.85,CHF,Throughput Vendor 25 AG,Throughput payment 1785,THR-1785,51785.85
2026-04-23,2026-04-23,-186.86,CHF,Throughput Vendor 26 AG,Throughput payment 1786,THR-1786,51786.86
2026-04-24,2026-04-24,-187.87,CHF,Throughput Vendor 27 AG,Throughput payment 1787,THR-1787,51787.87
2026-04-25,2026-04-25,-188.88,CHF,Throughput Vendor 28 AG,Throughput payment 1788,THR-1788,51788.88
2026-04-26,2026-04-26,-189.89,CHF,Throughput Vendor 29 AG,Throughput payment 1789,THR-1789,51789.89
2026-04-27,2026-04-27,1040.90,CHF,Throughput Vendor 30 AG,Throughput payment 1790,THR-1790,51790.90
2026-04-28,2026-04-28,-191.91,CHF,Throughput Vendor 31 AG,Throughput payment 1791,THR-1791,51791.91
2026-05-01,2026-05-01,-192.92,CHF,Throughput Vendor 32 AG,Throughput payment 1792,THR-1792,51792.92
2026-05-02,2026-05-02,-193.93,CHF,Throughput Vendor 33 AG,Throughput payment 1793,THR-1793,51793.93
2026-05-03,2026-05-03,-194.94,CHF,Throughput Vendor 34 AG,Throughput payment 1794,THR-1794,51794.94
2026-05-04,2026-05-04,1045.95,CHF,Throughput Vendor 35 AG,Throughput payment 1795,THR-1795,51795.95
2026-05-05,2026-05-05,-196.96,CHF,Throughput Vendor 36 AG,Throughput payment 1796,THR-1796,51796.96
2026-05-06,2026-05-06,-197.97,CHF,Throughput Vendor 37 AG,Throughput payment 1797,THR-1797,51797.97
2026-05-07,2026-05-07,-198.98,CHF,Throughput Vendor 38 AG,Throughput payment 1798,THR-1798,51798.98
2026-05-08,2026-05-08,-199.99,CHF,Throughput Vendor 39 AG,Throughput payment 1799,THR-1799,51799.99
2026-05-09,2026-05-09,1050.00,CHF,Throughput Vendor 40 AG,Throughput payment 1800,THR-1800,51800.00
2026-05-10,2026-05-10,-21.01,CHF,Throughput Vendor 41 AG,Throughput payment 1801,THR-1801,51801.01
2026-05-11,2026-05-11,-22.02,CHF,Throughput Vendor 42 AG,Throughput payment 1802,THR-1802,51802.02
2026-05-12,2026-05-12,-23.03,CHF,Throughput Vendor 43 AG,Throughput payment 1803,THR-1803,51803.03
2026-05-13,2026-05-13,-24.04,CHF,Throughput Vendor 44 AG,Throughput payment 1804,THR-1804,51804.04
2026-05-14,2026-05-14,1055.05,CHF,Throughput Vendor 45 AG,Throughput payment 1805,THR-1805,51805.05
2026-05-15,2026-05-15,-26.06,CHF,Throughput Vendor 46 AG,Throughput payment 1806,THR-1806,51806.06
2026-05-16,2026-05-16,-27.07,CHF,Throughput Vendor 47 AG,Throughput payment 1807,THR-1807,51807.07
2026-05-17,2026-05-17,-28.08,CHF,Throughput Vendor 48 AG,Throughput payment 1808,THR-1808,51808.08
2026-05-18,2026-05-18,-29.09,CHF,Throughput Vendor 49 AG,Throughput payment 1809,THR-1809,51809.09
2026-05-19,2026-05-19,1060.10,CHF,Throughput Vendor 50 AG,Throughput payment 1810,THR-1810,51810.10
